region_code,region_name,country_code,country_name_sv,year,reference_date,published_count,population_denominator,pct_all_residents,status,geographic_level,source_url
00,Riket,PE,Peru,2025,2025-12-31,8756.000000,10605529.000000,0.082561,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,PL,Polen,2025,2025-12-31,98311.000000,10605529.000000,0.926979,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,PT,Portugal,2025,2025-12-31,5305.000000,10605529.000000,0.050021,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,QA,Qatar,2025,2025-12-31,413.000000,10605529.000000,0.003894,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,RO,Rumänien,2025,2025-12-31,36681.000000,10605529.000000,0.345867,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,RW,Rwanda,2025,2025-12-31,1175.000000,10605529.000000,0.011079,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,RU,Ryssland,2025,2025-12-31,26680.000000,10605529.000000,0.251567,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,LC,Saint Lucia,2025,2025-12-31,44.000000,10605529.000000,0.000415,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,VC,Saint Vincent och Grenadinerna,2025,2025-12-31,23.000000,10605529.000000,0.000217,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,WS,Samoa,2025,2025-12-31,31.000000,10605529.000000,0.000292,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,ST,Sao Tomé och Principe,2025,2025-12-31,21.000000,10605529.000000,0.000198,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SA,Saudiarabien,2025,2025-12-31,7201.000000,10605529.000000,0.067899,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,CH,Schweiz,2025,2025-12-31,5055.000000,10605529.000000,0.047664,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SN,Senegal,2025,2025-12-31,1216.000000,10605529.000000,0.011466,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,RS,Serbien,2025,2025-12-31,17875.000000,10605529.000000,0.168544,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,CS,Serbien och Montenegro,2025,2025-12-31,5784.000000,10605529.000000,0.054538,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SC,Seychellerna,2025,2025-12-31,69.000000,10605529.000000,0.000651,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SL,Sierra Leone,2025,2025-12-31,996.000000,10605529.000000,0.009391,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SG,Singapore,2025,2025-12-31,1184.000000,10605529.000000,0.011164,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SK,Slovakien,2025,2025-12-31,2474.000000,10605529.000000,0.023327,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SI,Slovenien,2025,2025-12-31,1513.000000,10605529.000000,0.014266,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SO,Somalia,2025,2025-12-31,65960.000000,10605529.000000,0.621940,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SU,Sovjetunionen,2025,2025-12-31,4868.000000,10605529.000000,0.045901,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,ES,Spanien,2025,2025-12-31,14714.000000,10605529.000000,0.138739,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,LK,Sri Lanka,2025,2025-12-31,12117.000000,10605529.000000,0.114252,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SD,Sudan,2025,2025-12-31,8834.000000,10605529.000000,0.083296,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SR,Surinam,2025,2025-12-31,65.000000,10605529.000000,0.000613,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SE,Sverige,2025,2025-12-31,8394893.000000,10605529.000000,79.155816,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,ZA,Sydafrika,2025,2025-12-31,4572.000000,10605529.000000,0.043110,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,KR,Sydkorea,2025,2025-12-31,11898.000000,10605529.000000,0.112187,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SS,Sydsudan,2025,2025-12-31,759.000000,10605529.000000,0.007157,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,SY,Syrien,2025,2025-12-31,194606.000000,10605529.000000,1.834949,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TJ,Tadzjikistan ,2025,2025-12-31,545.000000,10605529.000000,0.005139,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TW,Taiwan,2025,2025-12-31,2286.000000,10605529.000000,0.021555,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TZ,Tanzania,2025,2025-12-31,2975.000000,10605529.000000,0.028051,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TD,Tchad,2025,2025-12-31,212.000000,10605529.000000,0.001999,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TH,Thailand,2025,2025-12-31,46036.000000,10605529.000000,0.434075,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,CZ,Tjeckien,2025,2025-12-31,3155.000000,10605529.000000,0.029749,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,QT,Tjeckoslovakien,2025,2025-12-31,3977.000000,10605529.000000,0.037499,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TG,Togo,2025,2025-12-31,414.000000,10605529.000000,0.003904,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TO,Tonga,2025,2025-12-31,33.000000,10605529.000000,0.000311,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TT,Trinidad och Tobago,2025,2025-12-31,326.000000,10605529.000000,0.003074,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TN,Tunisien,2025,2025-12-31,6430.000000,10605529.000000,0.060629,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TR,Turkiet,2025,2025-12-31,57783.000000,10605529.000000,0.544838,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,TM,Turkmenistan,2025,2025-12-31,306.000000,10605529.000000,0.002885,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,DE,Tyskland,2025,2025-12-31,58461.000000,10605529.000000,0.551231,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,UG,Uganda,2025,2025-12-31,6541.000000,10605529.000000,0.061675,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,UA,Ukraina,2025,2025-12-31,47960.000000,10605529.000000,0.452217,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,HU,Ungern,2025,2025-12-31,16858.000000,10605529.000000,0.158955,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,UY,Uruguay,2025,2025-12-31,2109.000000,10605529.000000,0.019886,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,UZ,Uzbekistan,2025,2025-12-31,5837.000000,10605529.000000,0.055037,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,VE,Venezuela,2025,2025-12-31,2256.000000,10605529.000000,0.021272,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,VN,Vietnam,2025,2025-12-31,21998.000000,10605529.000000,0.207420,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,ZM,Zambia,2025,2025-12-31,1096.000000,10605529.000000,0.010334,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,ZW,Zimbabwe,2025,2025-12-31,869.000000,10605529.000000,0.008194,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,AT,Österrike,2025,2025-12-31,5642.000000,10605529.000000,0.053199,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,ÖOF,okänt födelseland,2025,2025-12-31,1112.000000,10605529.000000,0.010485,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
00,Riket,OVFOD,övriga födelseländer,2025,2025-12-31,112.000000,10605529.000000,0.001056,published,national,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,AF,Afghanistan,2025,2025-12-31,15608.000000,2486251.000000,0.627772,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,AL,Albanien,2025,2025-12-31,5060.000000,2486251.000000,0.203519,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,DZ,Algeriet,2025,2025-12-31,1681.000000,2486251.000000,0.067612,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,AO,Angola,2025,2025-12-31,374.000000,2486251.000000,0.015043,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,AR,Argentina,2025,2025-12-31,2132.000000,2486251.000000,0.085752,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,AM,Armenien,2025,2025-12-31,1503.000000,2486251.000000,0.060452,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,AU,Australien,2025,2025-12-31,1990.000000,2486251.000000,0.080040,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,AZ,Azerbajdzjan,2025,2025-12-31,1921.000000,2486251.000000,0.077265,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BS,Bahamas,2025,2025-12-31,21.000000,2486251.000000,0.000845,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BH,Bahrain,2025,2025-12-31,39.000000,2486251.000000,0.001569,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BD,Bangladesh,2025,2025-12-31,9240.000000,2486251.000000,0.371644,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BB,Barbados,2025,2025-12-31,72.000000,2486251.000000,0.002896,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BY,Belarus,2025,2025-12-31,2403.000000,2486251.000000,0.096652,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BE,Belgien,2025,2025-12-31,1355.000000,2486251.000000,0.054500,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BZ,Belize,2025,2025-12-31,,2486251.000000,,missing,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BJ,Benin,2025,2025-12-31,72.000000,2486251.000000,0.002896,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BM,Bermuda,2025,2025-12-31,17.000000,2486251.000000,0.000684,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BT,Bhutan,2025,2025-12-31,,2486251.000000,,missing,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BO,Bolivia,2025,2025-12-31,2630.000000,2486251.000000,0.105782,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BA,Bosnien och Hercegovina,2025,2025-12-31,8099.000000,2486251.000000,0.325752,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BW,Botswana,2025,2025-12-31,31.000000,2486251.000000,0.001247,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BR,Brasilien,2025,2025-12-31,5103.000000,2486251.000000,0.205249,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BG,Bulgarien,2025,2025-12-31,3674.000000,2486251.000000,0.147773,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BF,Burkina Faso,2025,2025-12-31,51.000000,2486251.000000,0.002051,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,BI,Burundi,2025,2025-12-31,709.000000,2486251.000000,0.028517,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,CF,Centralafrikanska republiken,2025,2025-12-31,79.000000,2486251.000000,0.003177,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,CL,Chile,2025,2025-12-31,13482.000000,2486251.000000,0.542262,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,CO,Colombia,2025,2025-12-31,5894.000000,2486251.000000,0.237064,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,CR,Costa Rica,2025,2025-12-31,197.000000,2486251.000000,0.007924,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,CY,Cypern,2025,2025-12-31,413.000000,2486251.000000,0.016611,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,DK,Danmark,2025,2025-12-31,3763.000000,2486251.000000,0.151352,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,CD,Demokratiska republiken Kongo,2025,2025-12-31,2410.000000,2486251.000000,0.096933,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,DJ,Djibouti,2025,2025-12-31,100.000000,2486251.000000,0.004022,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,DM,Dominica,2025,2025-12-31,26.000000,2486251.000000,0.001046,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,DO,Dominikanska republiken,2025,2025-12-31,395.000000,2486251.000000,0.015887,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,EC,Ecuador,2025,2025-12-31,1742.000000,2486251.000000,0.070065,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,EG,Egypten,2025,2025-12-31,6468.000000,2486251.000000,0.260151,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,GQ,Ekvatorialguinea,2025,2025-12-31,27.000000,2486251.000000,0.001086,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,SV,El Salvador,2025,2025-12-31,1017.000000,2486251.000000,0.040905,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,CI,Elfenbenskusten,2025,2025-12-31,489.000000,2486251.000000,0.019668,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,ER,Eritrea,2025,2025-12-31,14751.000000,2486251.000000,0.593303,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,EE,Estland,2025,2025-12-31,4749.000000,2486251.000000,0.191010,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,SZ,Eswatini,2025,2025-12-31,,2486251.000000,,missing,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,ET,Etiopien,2025,2025-12-31,11001.000000,2486251.000000,0.442473,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,FJ,Fiji,2025,2025-12-31,26.000000,2486251.000000,0.001046,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
01,Stockholms län,PH,Filippinerna,2025,2025-12-31,4838.000000,2486251.000000,0.194590,published,county,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/
