region_code,region_name,geographic_level,birth_group_code,birth_group_name,reference_date,published_cell_subtotal,population_denominator,pct_published_subtotal,published_country_count,missing_country_count,member_count,status,missing_country_codes,source_url,classification_url
1277,Åstorp,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,2612.000000,16491,15.838942,27,16,43,published_cell_subtotal,BY;BE;BG;EE;FR;IE;LU;MT;MD;MC;ME;PT;CH;SI;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1277,Åstorp,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,14450.000000,16491,87.623552,28,16,44,published_cell_subtotal,BY;BE;BG;EE;FR;IE;LU;MT;MD;MC;ME;PT;CH;SI;CZ;QT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1277,Åstorp,municipality,REG_AMERICAS,América,2025-12-31,52.000000,16491,0.315324,2,32,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CA;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1277,Åstorp,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,18.000000,16491,0.109150,1,2,3,published_cell_subtotal,BM;CA,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1277,Åstorp,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,34.000000,16491,0.206173,1,30,31,published_cell_subtotal,AR;BS;BB;BZ;BO;BR;CO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1277,Åstorp,municipality,REG_OCEANIA,Oceanía,2025-12-31,,16491,,0,6,6,missing,AU;FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1277,Åstorp,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,199.000000,16491,1.206719,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,647.000000,16046,4.032158,20,121,141,published_cell_subtotal,DZ;AO;AR;AM;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BF;BI;CF;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;IL;JM;JP;YE;JO;KH;CM;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LB;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PK;PS;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;SO;LK;SD;SR;ZA;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_AFRICA,África,2025-12-31,35.000000,16046,0.218123,2,51,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;CD;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SO;SD;ZA;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_ASIA,Asia,2025-12-31,485.000000,16046,3.022560,12,36,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;IL;JP;YE;JO;KH;KZ;KG;KW;LA;LB;MY;MV;MN;MM;NP;KP;OM;PK;PS;QA;SA;SG;LK;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,1298.000000,16046,8.089243,23,20,43,published_cell_subtotal,BY;BE;EE;IE;IS;HR;LU;MT;MD;MC;ME;MK;PT;RS;CS;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,15141.000000,16046,94.359965,24,20,44,published_cell_subtotal,BY;BE;EE;IE;IS;HR;LU;MT;MD;MC;ME;MK;PT;RS;CS;SK;SI;CZ;QT;AT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_AMERICAS,América,2025-12-31,113.000000,16046,0.704225,5,29,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,46.000000,16046,0.286676,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,67.000000,16046,0.417550,3,28,31,published_cell_subtotal,AR;BS;BB;BZ;BO;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_OCEANIA,Oceanía,2025-12-31,14.000000,16046,0.087249,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1278,Båstad,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,280.000000,16046,1.744983,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,74889.000000,367924,20.354475,110,31,141,published_cell_subtotal,BS;BB;BZ;BM;BT;BW;BF;CF;DM;GQ;SZ;FJ;GA;GD;LS;MV;ML;NE;KP;OM;PG;PY;LC;VC;WS;ST;SC;SR;TJ;TO;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_AFRICA,África,2025-12-31,9832.000000,367924,2.672291,42,11,53,published_cell_subtotal,BW;BF;CF;GQ;SZ;GA;LS;ML;NE;ST;SC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_ASIA,Asia,2025-12-31,57649.000000,367924,15.668725,42,6,48,published_cell_subtotal,BT;MV;KP;OM;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,57498.000000,367924,15.627684,41,2,43,published_cell_subtotal,MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,292570.000000,367924,79.519140,42,2,44,published_cell_subtotal,MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_AMERICAS,América,2025-12-31,7030.000000,367924,1.910721,24,10,34,published_cell_subtotal,BS;BB;BZ;BM;DM;GD;PY;LC;VC;SR,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,1924.000000,367924,0.522934,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,5106.000000,367924,1.387787,22,9,31,published_cell_subtotal,BS;BB;BZ;DM;GD;PY;LC;VC;SR,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_OCEANIA,Oceanía,2025-12-31,378.000000,367924,0.102739,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1280,Malmö,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,479.000000,367924,0.130190,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,17559.000000,132333,13.268799,85,56,141,published_cell_subtotal,AO;BS;BH;BB;BZ;BJ;BM;BT;BW;BF;CF;CR;DJ;DM;DO;GQ;CI;SZ;FJ;GA;GD;GW;GY;HT;JM;CV;CG;LA;LS;MG;MW;MV;ML;MR;MU;MM;NA;NI;NE;KP;OM;PA;PG;PY;LC;VC;WS;ST;SN;SC;SL;SR;TJ;TO;TT;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_AFRICA,África,2025-12-31,1937.000000,132333,1.463732,28,25,53,published_cell_subtotal,AO;BJ;BW;BF;CF;DJ;GQ;CI;SZ;GA;GW;CV;CG;LS;MG;MW;ML;MR;MU;NA;NE;ST;SN;SC;SL,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_ASIA,Asia,2025-12-31,12837.000000,132333,9.700528,39,9,48,published_cell_subtotal,BH;BT;LA;MV;MM;KP;OM;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,13945.000000,132333,10.537810,40,3,43,published_cell_subtotal,MT;MC;ME,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,114457.000000,132333,86.491654,41,3,44,published_cell_subtotal,MT;MC;ME,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_AMERICAS,América,2025-12-31,2621.000000,132333,1.980610,16,18,34,published_cell_subtotal,BS;BB;BZ;BM;CR;DM;DO;GD;GY;HT;JM;NI;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,1002.000000,132333,0.757181,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,1619.000000,132333,1.223429,14,17,31,published_cell_subtotal,BS;BB;BZ;CR;DM;DO;GD;GY;HT;JM;NI;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_OCEANIA,Oceanía,2025-12-31,164.000000,132333,0.123930,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1281,Lund,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,298.000000,132333,0.225189,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,5169.000000,47571,10.865864,49,92,141,published_cell_subtotal,AO;AR;AZ;BS;BH;BB;BZ;BJ;BM;BT;BO;BW;BF;BI;CF;CR;CY;CD;DJ;DM;DO;GQ;SV;SZ;FJ;GA;GE;GD;GT;GN;GW;GY;HT;HN;HK;JM;YE;KH;CM;CV;KZ;KG;CG;CU;LA;LS;LR;MG;MW;MY;MV;ML;MR;MU;MZ;MN;MM;NA;NP;NI;NE;KP;NZ;OM;PA;PG;PY;QA;RW;LC;VC;WS;ST;SN;SC;SL;SG;SR;SS;TJ;TZ;TD;TG;TO;TT;TM;UG;UY;UZ;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_AFRICA,África,2025-12-31,471.000000,47571,0.990099,15,38,53,published_cell_subtotal,AO;BJ;BW;BF;BI;CF;CD;DJ;GQ;SZ;GA;GN;GW;CM;CV;CG;LS;LR;MG;MW;ML;MR;MU;MZ;NA;NE;RW;ST;SN;SC;SL;SS;TZ;TD;TG;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_ASIA,Asia,2025-12-31,4430.000000,47571,9.312396,25,23,48,published_cell_subtotal,AZ;BH;BT;CY;GE;HK;YE;KH;KZ;KG;LA;MY;MV;MN;MM;NP;KP;OM;QA;SG;TJ;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,7608.000000,47571,15.992937,37,6,43,published_cell_subtotal,BY;BE;IE;LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,42171.000000,47571,88.648546,38,6,44,published_cell_subtotal,BY;BE;IE;LU;MT;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_AMERICAS,América,2025-12-31,250.000000,47571,0.525530,8,26,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;CR;DM;DO;SV;GD;GT;GY;HT;HN;JM;CU;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,97.000000,47571,0.203906,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,153.000000,47571,0.321625,6,25,31,published_cell_subtotal,AR;BS;BB;BZ;BO;CR;DM;DO;SV;GD;GT;GY;HT;HN;JM;CU;NI;PA;PY;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_OCEANIA,Oceanía,2025-12-31,18.000000,47571,0.037838,1,5,6,published_cell_subtotal,FJ;NZ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1282,Landskrona,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,217.000000,47571,0.456160,2,1,3,published_cell_subtotal,SU,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,25057.000000,152776,16.401136,78,63,141,published_cell_subtotal,BS;BB;BZ;BJ;BM;BT;BW;BF;CF;DJ;DM;DO;EC;GQ;SZ;FJ;GA;GD;GT;GN;GW;GY;HT;HN;JM;CM;CV;KG;CG;LS;MG;MW;MV;ML;MR;MU;MZ;MN;MM;NA;NI;NE;KP;OM;PA;PG;PY;QA;RW;LC;VC;WS;ST;SC;SL;SR;SS;TJ;TD;TG;TO;TT;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_AFRICA,África,2025-12-31,1908.000000,152776,1.248887,24,29,53,published_cell_subtotal,BJ;BW;BF;CF;DJ;GQ;SZ;GA;GN;GW;CM;CV;CG;LS;MG;MW;ML;MR;MU;MZ;NA;NE;RW;ST;SC;SL;SS;TD;TG,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_ASIA,Asia,2025-12-31,22053.000000,152776,14.434859,38,10,48,published_cell_subtotal,BT;KG;MV;MN;MM;KP;OM;QA;TJ;TM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,18706.000000,152776,12.244070,41,2,43,published_cell_subtotal,LU;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,127457.000000,152776,83.427371,42,2,44,published_cell_subtotal,LU;MC,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_AMERICAS,América,2025-12-31,1004.000000,152776,0.657171,14,20,34,published_cell_subtotal,BS;BB;BZ;BM;DM;DO;EC;GD;GT;GY;HT;HN;JM;NI;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,371.000000,152776,0.242839,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_LATIN_AMERICA,América Latina y Caribe,2025-12-31,633.000000,152776,0.414332,12,19,31,published_cell_subtotal,BS;BB;BZ;DM;DO;EC;GD;GT;GY;HT;HN;JM;NI;PA;PY;LC;VC;SR;TT,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_OCEANIA,Oceanía,2025-12-31,92.000000,152776,0.060219,2,4,6,published_cell_subtotal,FJ;PG;WS;TO,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1283,Helsingborg,municipality,REG_UNASSIGNED,Sin asignación continental,2025-12-31,267.000000,152776,0.174766,3,0,3,published_cell_subtotal,,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1284,Höganäs,municipality,REG_NON_EUROPE,Fuera de Europa,2025-12-31,1301.000000,28489,4.566675,23,118,141,published_cell_subtotal,DZ;AO;AR;AM;AZ;BS;BH;BD;BB;BZ;BJ;BM;BT;BO;BW;BR;BF;BI;CF;CR;CY;CD;DJ;DM;DO;EC;EG;GQ;SV;CI;SZ;FJ;AE;GA;GM;GE;GH;GD;GT;GN;GW;GY;HT;HN;HK;ID;IL;JM;JP;YE;JO;KH;CM;CV;KZ;KE;KG;CG;CU;KW;LA;LS;LR;LY;MG;MW;MY;MV;ML;MA;MR;MU;MX;MZ;MN;MM;NA;NP;NI;NE;NG;KP;NZ;OM;PS;PA;PG;PY;PE;QA;RW;LC;VC;WS;ST;SA;SN;SC;SL;SG;SO;SR;SS;TJ;TW;TZ;TD;TG;TO;TT;TN;TM;UG;UY;UZ;VE;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1284,Höganäs,municipality,REG_AFRICA,África,2025-12-31,80.000000,28489,0.280810,4,49,53,published_cell_subtotal,DZ;AO;BJ;BW;BF;BI;CF;CD;DJ;EG;GQ;CI;SZ;GA;GM;GH;GN;GW;CM;CV;KE;CG;LS;LR;LY;MG;MW;ML;MA;MR;MU;MZ;NA;NE;NG;RW;ST;SN;SC;SL;SO;SS;TZ;TD;TG;TN;UG;ZM;ZW,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1284,Höganäs,municipality,REG_ASIA,Asia,2025-12-31,1072.000000,28489,3.762856,14,34,48,published_cell_subtotal,AM;AZ;BH;BD;BT;CY;AE;GE;HK;ID;IL;JP;YE;JO;KH;KZ;KG;KW;LA;MY;MV;MN;MM;NP;KP;OM;PS;QA;SA;SG;TJ;TW;TM;UZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1284,Höganäs,municipality,REG_EUROPE_EX_SE,Europa (sin Suecia),2025-12-31,2465.000000,28489,8.652462,31,12,43,published_cell_subtotal,BG;EE;LU;MT;MD;MC;ME;MK;PT;SK;SI;CZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1284,Höganäs,municipality,REG_EUROPE,Europa (incluye Suecia),2025-12-31,26892.000000,28489,94.394328,32,12,44,published_cell_subtotal,BG;EE;LU;MT;MD;MC;ME;MK;PT;SK;SI;CZ,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1284,Höganäs,municipality,REG_AMERICAS,América,2025-12-31,125.000000,28489,0.438766,4,30,34,published_cell_subtotal,AR;BS;BB;BZ;BM;BO;BR;CR;DM;DO;EC;SV;GD;GT;GY;HT;HN;JM;CU;MX;NI;PA;PY;PE;LC;VC;SR;TT;UY;VE,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
1284,Höganäs,municipality,REG_NORTHERN_AMERICA,América septentrional,2025-12-31,84.000000,28489,0.294851,2,1,3,published_cell_subtotal,BM,https://www.statistikdatabasen.scb.se/pxweb/en/ssd/START__BE__BE0101__BE0101E/FolkmRegFlandKCKM/,https://unstats.un.org/unsd/methodology/m49/overview/
