region_code,region_name,level,category_code,category_name,source_category_code,published_count,population_denominator,pct_all_residents,reference_date,source_url
1460,Bengtsfors,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,6331,8955,70.697934,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1461,Mellerud,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1573,9038,17.404293,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1461,Mellerud,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,382,9038,4.226599,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1461,Mellerud,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,513,9038,5.676035,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1461,Mellerud,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,6570,9038,72.693074,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1462,Lilla Edet,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2712,14398,18.835949,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1462,Lilla Edet,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1009,14398,7.007918,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1462,Lilla Edet,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1318,14398,9.154049,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1462,Lilla Edet,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,9364,14398,65.036811,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1463,Mark,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4788,35134,13.627825,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1463,Mark,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1530,35134,4.354756,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1463,Mark,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2740,35134,7.798713,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1463,Mark,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,26075,35134,74.215859,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1465,Svenljunga,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1696,10616,15.975885,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1465,Svenljunga,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,486,10616,4.577995,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1465,Svenljunga,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,799,10616,7.526375,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1465,Svenljunga,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7632,10616,71.891485,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1466,Herrljunga,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1218,9509,12.808918,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1466,Herrljunga,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,363,9509,3.817436,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1466,Herrljunga,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,662,9509,6.961826,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1466,Herrljunga,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7264,9509,76.390788,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1470,Vara,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1983,16011,12.385235,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1470,Vara,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,446,16011,2.785585,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1470,Vara,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,893,16011,5.577416,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1470,Vara,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,12690,16011,79.258010,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1471,Götene,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1643,13223,12.425320,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1471,Götene,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,414,13223,3.130908,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1471,Götene,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,746,13223,5.641685,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1471,Götene,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10422,13223,78.817212,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1472,Tibro,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1815,11326,16.025075,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1472,Tibro,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,515,11326,4.547060,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1472,Tibro,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,546,11326,4.820766,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1472,Tibro,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8450,11326,74.607099,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1473,Töreboda,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1304,9093,14.340702,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1473,Töreboda,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,306,9093,3.365226,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1473,Töreboda,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,421,9093,4.629935,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1473,Töreboda,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7058,9093,77.620147,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1480,Göteborg,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,182813,613278,29.809157,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1480,Göteborg,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,63764,613278,10.397242,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1480,Göteborg,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,55051,613278,8.976516,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1480,Göteborg,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,311647,613278,50.816595,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1481,Mölndal,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,14543,72128,20.162766,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1481,Mölndal,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,4874,72128,6.757431,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1481,Mölndal,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,6569,72128,9.107420,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1481,Mölndal,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,46147,72128,63.979315,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1482,Kungälv,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,5730,50496,11.347433,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1482,Kungälv,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2000,50496,3.960710,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1482,Kungälv,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4047,50496,8.014496,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1482,Kungälv,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,38718,50496,76.675380,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1484,Lysekil,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1962,13796,14.221513,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1484,Lysekil,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,398,13796,2.884894,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1484,Lysekil,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,883,13796,6.400406,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1484,Lysekil,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,10549,13796,76.464193,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1485,Uddevalla,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,10028,56744,17.672353,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1485,Uddevalla,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,3491,56744,6.152192,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1485,Uddevalla,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4382,56744,7.722402,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1485,Uddevalla,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,38841,56744,68.449528,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1486,Strömstad,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3887,13557,28.671535,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1486,Strömstad,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,893,13557,6.587003,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1486,Strömstad,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1338,13557,9.869440,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1486,Strömstad,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7441,13557,54.886774,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1487,Vänersborg,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,6329,40078,15.791706,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1487,Vänersborg,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,2181,40078,5.441888,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1487,Vänersborg,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2690,40078,6.711912,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1487,Vänersborg,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,28878,40078,72.054494,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1488,Trollhättan,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,13749,59265,23.199190,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1488,Trollhättan,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,5155,59265,8.698220,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1488,Trollhättan,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4428,59265,7.471526,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1488,Trollhättan,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,35938,59265,60.639501,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1489,Alingsås,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,5363,42861,12.512541,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1489,Alingsås,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1692,42861,3.947645,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1489,Alingsås,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,3416,42861,7.969949,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1489,Alingsås,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,32391,42861,75.572199,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1490,Borås,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,28567,115238,24.789566,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1490,Borås,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,11273,115238,9.782363,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1490,Borås,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,9557,115238,8.293271,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1490,Borås,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,65846,115238,57.139138,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1491,Ulricehamn,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3467,24954,13.893564,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1491,Ulricehamn,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,984,24954,3.943256,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1491,Ulricehamn,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1630,24954,6.532019,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1491,Ulricehamn,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,18870,24954,75.619139,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1492,Åmål,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1785,11679,15.283843,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1492,Åmål,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,377,11679,3.228016,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1492,Åmål,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,791,11679,6.772840,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1492,Åmål,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,8733,11679,74.775238,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1493,Mariestad,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,2959,24421,12.116621,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1493,Mariestad,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,785,24421,3.214447,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1493,Mariestad,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1466,24421,6.003030,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1493,Mariestad,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,19215,24421,78.682282,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1494,Lidköping,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,4614,40359,11.432394,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1494,Lidköping,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,1462,40359,3.622488,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1494,Lidköping,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,2142,40359,5.307366,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1494,Lidköping,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,32134,40359,79.620407,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1495,Skara,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,3250,18753,17.330560,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1495,Skara,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,992,18753,5.289820,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1495,Skara,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,1109,18753,5.913720,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1495,Skara,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,13407,18753,71.492561,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1496,Skövde,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,9924,58272,17.030478,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1496,Skövde,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,3300,58272,5.663097,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1496,Skövde,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,4117,58272,7.065143,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1496,Skövde,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,40931,58272,70.241282,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1497,Hjo,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,844,9322,9.053851,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1497,Hjo,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,167,9322,1.791461,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1497,Hjo,municipality,PARENT_MIXED,Nacidos en Suecia · un padre fuera,5,544,9322,5.835658,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1497,Hjo,municipality,PARENT_BOTH_SWEDEN,Nacidos en Suecia · ambos padres en Suecia,6,7765,9322,83.297576,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1498,Tidaholm,municipality,PARENT_FOREIGN_BORN,Nacidos fuera de Suecia,08,1338,12736,10.505653,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
1498,Tidaholm,municipality,PARENT_BOTH_FOREIGN,Nacidos en Suecia · ambos padres fuera,4,356,12736,2.795226,2025-12-31,https://www.statistikdatabasen.scb.se/pxweb/sv/ssd/START__BE__BE0101__BE0101Q/UtlSvBakgFinCKM/
