district_id,district_name,municipality_name,county_name,election_year,population_year,rest_world_unknown_pct,svmp_vote_pct,votes_s,votes_v,votes_mp,valid_votes,rest_world_unknown_residents_estimated,birth_population_estimated,coverage_quality,election_status
19830108,Östanås,Köping,Västmanland,2026,2025,9.656322574500221,45.31400966183575,354,78,37,1035,177.000356,1832.999619,high_coverage,provisional
19830109,Ullvi,Köping,Västmanland,2026,2025,10.84852850521157,45.4233409610984,335,48,14,874,170.09697,1567.926654,high_coverage,provisional
19830110,Nygård-Skogsbrynet,Köping,Västmanland,2026,2025,38.24994169027219,77.02702702702703,296,148,12,592,611.998644,1599.998894,high_coverage,provisional
19830111,Hästhagen-Skogshöjden-Himmeta-Bro,Köping,Västmanland,2026,2025,5.013936188897437,36.33802816901409,316,46,25,1065,102.183739,2037.994405,high_coverage,provisional
19830422,Kolsva Ö,Köping,Västmanland,2026,2025,3.241488471433589,33.60091743119266,227,41,25,872,49.177171,1517.116949,high_coverage,provisional
19830423,Kolsva V,Köping,Västmanland,2026,2025,2.4576996024166156,37.97235023041475,339,46,27,1085,44.257577,1800.772436,high_coverage,provisional
19830625,Munktorp,Köping,Västmanland,2026,2025,1.4861995718687433,27.5,237,33,49,1160,27.92555,1878.990583,high_coverage,provisional
19840101,Ladubacksgärdena-N Skogen,Arboga,Västmanland,2026,2025,4.428368074185769,39.723502304147466,361,45,25,1085,62.904927,1420.499063,high_coverage,provisional
19840102,Prästgärdet,Arboga,Västmanland,2026,2025,7.119855360309686,45.0,339,48,36,940,103.277858,1450.561181,high_coverage,provisional
19840103,Sturestaden-Nästkvarn,Arboga,Västmanland,2026,2025,9.451106388938975,47.06382978723404,406,89,58,1175,180.537127,1910.222143,high_coverage,provisional
19840104,Ringsborg-Strömsborg,Arboga,Västmanland,2026,2025,15.178166156850049,48.18024263431543,413,110,33,1154,299.793845,1975.165128,high_coverage,provisional
19840106,Herrängen-Ekbacken-Södra Landsförsam,Arboga,Västmanland,2026,2025,7.267636064751389,39.35538592027142,332,75,57,1179,180.389501,2482.093206,high_coverage,provisional
19840107,Brattberget-Strömsnäs,Arboga,Västmanland,2026,2025,9.342884925897295,42.20623501199041,405,79,44,1251,151.129488,1617.589098,high_coverage,provisional
19840208,Norra Landsförsam-Vasastaden-Medåker,Arboga,Västmanland,2026,2025,11.18739361682844,35.54347826086956,239,62,26,920,176.634982,1578.875188,high_coverage,provisional
19840309,Götlunda,Arboga,Västmanland,2026,2025,1.7624015315510893,32.61296660117878,254,25,53,1018,26.316372,1493.210913,high_coverage,provisional
20210101,Vansbro,Vansbro,Dalarna,2026,2025,10.1407534424881,36.156111929307805,372,98,21,1358,277.202607,2733.550407,high_coverage,provisional
20210103,Järna,Vansbro,Dalarna,2026,2025,1.8893615454078312,28.99770466717674,292,47,40,1307,42.427728,2245.611916,high_coverage,provisional
20210301,Nås,Vansbro,Dalarna,2026,2025,1.6000000206887506,36.822429906542055,156,29,12,535,13.611262,850.703864,high_coverage,provisional
20210401,Äppelbo,Vansbro,Dalarna,2026,2025,1.0721944211333425,30.26086956521739,143,20,11,575,9.758404,910.133816,high_coverage,provisional
20230203,Malung södra,Malung-Sälen,Dalarna,2026,2025,3.5425071776570576,38.43441466854725,446,64,35,1418,80.606895,2275.419384,high_coverage,provisional
20230205,Malung västra,Malung-Sälen,Dalarna,2026,2025,4.563205456084113,27.177334732423926,214,21,24,953,68.433645,1499.683625,high_coverage,provisional
20230206,Malung norra,Malung-Sälen,Dalarna,2026,2025,12.619972570764538,38.58165256994145,475,84,34,1537,338.959459,2685.896955,high_coverage,provisional
20230301,Lima,Malung-Sälen,Dalarna,2026,2025,2.060528030204714,20.449897750511248,165,15,20,978,32.0,1552.999985,high_coverage,provisional
20230502,Transtrand,Malung-Sälen,Dalarna,2026,2025,2.7598895967988324,24.390243902439025,273,21,26,1312,60.0,2174.000006,high_coverage,provisional
20260105,Mockfjärd,Gagnef,Dalarna,2026,2025,3.91847853823371,31.93033381712627,351,56,33,1378,87.527143,2233.702243,high_coverage,provisional
20260201,Gagnef,Gagnef,Dalarna,2026,2025,2.112187618033034,35.130718954248366,321,37,72,1224,39.868127,1887.52773,high_coverage,provisional
20260202,Djurås,Gagnef,Dalarna,2026,2025,2.492228814943934,35.4317998385795,322,54,63,1239,49.986374,2005.689594,high_coverage,provisional
20260203,Bäsna,Gagnef,Dalarna,2026,2025,1.302481736368768,36.69724770642202,210,33,37,763,17.035832,1307.951699,high_coverage,provisional
20260204,Djurmo,Gagnef,Dalarna,2026,2025,1.3313681875633898,35.677083333333336,196,31,47,768,15.665114,1176.617719,high_coverage,provisional
20260301,Floda,Gagnef,Dalarna,2026,2025,3.5924617070127725,36.36363636363637,142,30,52,616,34.76741,967.787908,high_coverage,provisional
20260302,Björbo,Gagnef,Dalarna,2026,2025,3.5924617659642517,29.7741273100616,128,8,9,487,26.23259,730.212086,high_coverage,provisional
20290102,Edshult - Åkerö - Övermo mfl,Leksand,Dalarna,2026,2025,2.9688112488676586,36.30481667864846,354,62,89,1391,62.240991,2096.495391,high_coverage,provisional
20290103,Häradsbygden - Heden - Djura mfl,Leksand,Dalarna,2026,2025,0.8212138955075375,37.094395280235986,375,45,83,1356,16.843723,2051.076229,high_coverage,provisional
20290104,Leksandsnoret,Leksand,Dalarna,2026,2025,10.71426358107166,44.55719557195572,345,94,44,1084,167.353642,1561.970552,high_coverage,provisional
20290106,Leksand Ö,Leksand,Dalarna,2026,2025,7.093819276482924,41.00790513833992,315,33,67,1012,113.102652,1594.383048,high_coverage,provisional
20290108,Tällberg mfl,Leksand,Dalarna,2026,2025,2.6896605330158194,32.65625,299,46,73,1280,50.182211,1865.745152,high_coverage,provisional
20290110,Leksand V,Leksand,Dalarna,2026,2025,7.270881175402453,36.74121405750799,431,76,68,1565,173.76139,2389.825742,high_coverage,provisional
20290301,Insjön Ö,Leksand,Dalarna,2026,2025,4.831273567400207,33.734939759036145,243,51,42,996,74.378571,1539.523067,high_coverage,provisional
20290311,Insjön V - Ål-Kilen,Leksand,Dalarna,2026,2025,8.34984607123859,32.43967828418231,176,43,23,746,99.887919,1196.284556,high_coverage,provisional
20290401,Siljansnäs,Leksand,Dalarna,2026,2025,2.44198077043877,35.88741204065676,339,44,76,1279,44.275648,1813.103876,high_coverage,provisional
20310101,Rättvik C,Rättvik,Dalarna,2026,2025,4.474212091640348,38.60182370820669,399,48,61,1316,84.06802,1878.945796,high_coverage,provisional
20310102,Rättvik S,Rättvik,Dalarna,2026,2025,1.314340185087411,31.855604813172896,367,45,91,1579,30.339719,2308.36121,high_coverage,provisional
20310104,Vikarbyn,Rättvik,Dalarna,2026,2025,1.3661770398966153,38.49802371541502,379,42,66,1265,24.627131,1802.631012,high_coverage,provisional
20310105,Boda-Gärdsjö,Rättvik,Dalarna,2026,2025,1.3759761980697325,30.0,285,35,49,1230,26.379214,1917.127203,high_coverage,provisional
20310106,Rättvik V,Rättvik,Dalarna,2026,2025,5.312739390688344,37.03085904920767,349,45,50,1199,106.572879,2005.987329,high_coverage,provisional
20310401,Ore,Rättvik,Dalarna,2026,2025,2.251407142127995,30.825958702064895,168,23,18,678,24.0,1065.999994,high_coverage,provisional
20340201,Orsa Mellersta,Orsa,Dalarna,2026,2025,9.8810671886057,41.722595078299776,273,76,24,894,164.155233,1661.310766,high_coverage,provisional
20340202,Skattungbyn-Kallmora,Orsa,Dalarna,2026,2025,2.124430957744435,40.0749063670412,87,64,63,534,16.574343,780.178002,high_coverage,provisional
20340203,Orsa Södra,Orsa,Dalarna,2026,2025,2.271185869757294,27.28937728937729,231,22,45,1092,38.777818,1707.381968,high_coverage,provisional
20340204,Orsa Västra,Orsa,Dalarna,2026,2025,2.392335908539517,30.670926517571885,143,22,27,626,23.226158,970.85689,high_coverage,provisional
20340206,Orsa Östra,Orsa,Dalarna,2026,2025,11.304397069813012,42.68537074148296,323,75,28,998,202.266445,1789.272296,high_coverage,provisional
20390206,Kyrkbyn,Älvdalen,Dalarna,2026,2025,7.3163839852385975,35.856905158069885,346,54,31,1202,151.251658,2067.300709,high_coverage,provisional
20390209,Rot,Älvdalen,Dalarna,2026,2025,1.9293941536455494,28.45303867403315,174,17,15,724,22.658412,1174.379634,high_coverage,provisional
20390210,Väster-Myckeläng,Älvdalen,Dalarna,2026,2025,4.118866523829273,26.55971479500891,123,14,12,561,37.435405,908.876381,high_coverage,provisional
20390211,Åsen,Älvdalen,Dalarna,2026,2025,1.3641133688436078,24.137931034482758,81,3,7,377,8.654525,634.443236,high_coverage,provisional
20390401,Särna,Älvdalen,Dalarna,2026,2025,2.885682574916759,27.07509881422925,117,15,5,506,26.0,901.0,high_coverage,provisional
20390501,Idre,Älvdalen,Dalarna,2026,2025,0.7874015768698205,35.36776212832551,169,27,30,639,9.0,1142.999997,high_coverage,provisional
20610101,Morgårdshammar-Gubbo,Smedjebacken,Dalarna,2026,2025,2.655595010292318,47.11375212224109,443,60,52,1178,48.702604,1833.962024,high_coverage,provisional
20610103,Hagge-Harnäs m.fl.,Smedjebacken,Dalarna,2026,2025,2.6098946424359672,34.419942473633746,297,29,33,1043,41.803324,1601.72458,high_coverage,provisional
20610105,Smedjebacken N,Smedjebacken,Dalarna,2026,2025,6.392734275696793,45.58689717925387,411,61,29,1099,113.93475,1782.253807,high_coverage,provisional
20610106,Smedjebacken S,Smedjebacken,Dalarna,2026,2025,5.484407424866422,43.671607753705814,324,36,23,877,82.582323,1505.765648,high_coverage,provisional
20610108,Smedjebacken C,Smedjebacken,Dalarna,2026,2025,8.044279359973062,56.70945157526254,407,66,13,857,108.999686,1354.996279,high_coverage,provisional
20610201,Söderbärke-Malingsbo,Smedjebacken,Dalarna,2026,2025,1.5102504783792157,33.28477785870357,367,43,47,1373,31.528251,2087.617349,high_coverage,provisional
20610205,Sörbo-Vad,Smedjebacken,Dalarna,2026,2025,1.2613047561051631,27.611940298507463,94,12,5,402,7.471749,592.382528,high_coverage,provisional
20620103,Färnäs-Nusnäs-Garsås,Mora,Dalarna,2026,2025,1.2891367377419947,30.139103554868626,298,38,54,1294,26.053368,2020.99337,high_coverage,provisional
20620107,Noret Norra-Bergkarlås,Mora,Dalarna,2026,2025,7.583658512584021,38.082191780821915,312,63,42,1095,152.764401,2014.389239,high_coverage,provisional
20620110,Stranden,Mora,Dalarna,2026,2025,6.782875181356662,42.80936454849498,364,76,72,1196,76.621795,1129.635928,high_coverage,provisional
20620111,Vika-Venjan-Selbäck,Mora,Dalarna,2026,2025,1.509547212190948,29.85658409387223,169,35,25,767,17.393838,1152.255316,high_coverage,provisional
20620114,Morkarlby,Mora,Dalarna,2026,2025,4.245792113911441,38.13765182186235,374,35,62,1235,99.388723,2340.875868,high_coverage,provisional
20620115,Noret Södra,Mora,Dalarna,2026,2025,9.844174329468395,40.774077407740776,338,60,55,1111,158.058798,1605.607466,high_coverage,provisional
20620116,Öna-Kråkberg,Mora,Dalarna,2026,2025,2.937525362153882,32.81733746130031,329,41,54,1292,54.116572,1842.250375,high_coverage,provisional
20620117,Utmeland-Hånåkni,Mora,Dalarna,2026,2025,3.43469852285249,41.18895966029724,313,41,34,942,54.434956,1584.853973,high_coverage,provisional
20620118,Klockarhagen,Mora,Dalarna,2026,2025,10.412850266683886,38.84140550807218,324,56,29,1053,187.235278,1798.117453,high_coverage,provisional
20620201,Våmhus-Bonäs,Mora,Dalarna,2026,2025,0.7987094467659142,26.08695652173913,246,18,24,1104,13.655587,1709.706459,high_coverage,provisional
20620202,Östnor-Hemus-Långlet-Oxberg,Mora,Dalarna,2026,2025,1.9723084070849493,31.53049482163406,224,26,24,869,29.004834,1470.603375,high_coverage,provisional
20620301,Sollerö-Isunda,Mora,Dalarna,2026,2025,1.2108906541196824,35.042735042735046,228,142,40,1170,21.271853,1756.711304,high_coverage,provisional
20800101,Källviken och V Främby,Falun,Dalarna,2026,2025,5.264491771775636,39.350525310410696,286,49,77,1047,83.643257,1588.819218,high_coverage,provisional
20800102,Kvarnberget och Ö Främby,Falun,Dalarna,2026,2025,12.805340641472931,53.43213728549142,446,125,114,1282,263.810584,2060.160611,high_coverage,provisional
20800103,Elsborg,Falun,Dalarna,2026,2025,20.05000107646566,54.87551867219917,344,95,90,964,320.00003,1596.010039,high_coverage,provisional
20800104,Hyttgården,Falun,Dalarna,2026,2025,4.076747315035501,40.258690379951496,377,46,75,1237,67.999507,1667.984345,high_coverage,provisional
20800105,Kämparvet,Falun,Dalarna,2026,2025,8.687093756394683,47.15852442671984,315,69,89,1003,121.019937,1393.10039,high_coverage,provisional
20800106,Nedre Norslund,Falun,Dalarna,2026,2025,21.40880752107138,57.8397212543554,326,127,45,861,361.58868,1688.971605,high_coverage,provisional
20800107,Övre Norslund,Falun,Dalarna,2026,2025,7.115584603496262,50.886262924667655,447,112,130,1354,138.764406,1950.147651,high_coverage,provisional
20800109,Hälsingberg,Falun,Dalarna,2026,2025,8.68548905690131,46.118721461187214,338,81,86,1095,171.517456,1974.75876,high_coverage,provisional
20800110,Gruvriset,Falun,Dalarna,2026,2025,3.4476500102362144,39.96925441967717,380,58,82,1301,82.213076,2384.612004,high_coverage,provisional
20800111,Kristine,Falun,Dalarna,2026,2025,4.709148014964924,44.38964241676942,236,61,63,811,51.000562,1083.010384,high_coverage,provisional
20800112,Pilbo-Samuelsdal,Falun,Dalarna,2026,2025,2.913706812360212,41.09055501460565,306,41,75,1027,44.401126,1523.870755,high_coverage,provisional
20800210,Grycksbo,Falun,Dalarna,2026,2025,3.8531964480254417,41.1957411957412,390,69,44,1221,74.430082,1931.645142,high_coverage,provisional
20800301,Gruvan,Falun,Dalarna,2026,2025,2.6597333496404474,43.27645051194539,445,52,137,1465,51.288168,1928.31992,high_coverage,provisional
20800303,Herrhagen,Falun,Dalarna,2026,2025,21.44420245346046,56.16850551654965,361,150,49,997,385.906542,1799.584493,high_coverage,provisional
20800304,Ångbryggeriet,Falun,Dalarna,2026,2025,4.707926650042144,44.18316831683168,237,52,68,808,54.000123,1147.00434,high_coverage,provisional
20800306,Bojsenburg,Falun,Dalarna,2026,2025,19.81003980800768,58.0259222333001,344,173,65,1003,376.316834,1899.626844,high_coverage,provisional
20800307,Kyrkbacken,Falun,Dalarna,2026,2025,3.840781791078737,46.62027833001988,256,53,160,1006,54.963545,1431.050968,high_coverage,provisional
20800308,Lugnet,Falun,Dalarna,2026,2025,3.6527984965825757,47.97160243407708,277,47,149,986,52.533874,1438.181549,high_coverage,provisional
20800309,Slätta,Falun,Dalarna,2026,2025,4.255304616465969,59.40054495912806,294,42,100,734,49.983901,1174.625685,high_coverage,provisional
20800311,Östanfors,Falun,Dalarna,2026,2025,4.529287974424795,49.086479902557855,245,58,100,821,52.012193,1148.352529,high_coverage,provisional
20800401,Aspeboda,Falun,Dalarna,2026,2025,1.3199394359777745,31.97729422894986,228,39,71,1057,19.38157,1468.368129,high_coverage,provisional
20800501,Vika,Falun,Dalarna,2026,2025,1.6164993989988765,31.638418079096045,265,42,85,1239,28.962034,1791.651393,high_coverage,provisional
20800601,Hosjö Näs,Falun,Dalarna,2026,2025,4.284460632672918,41.63126593033135,359,46,85,1177,80.217409,1872.287223,high_coverage,provisional
20800602,Hosjö Sandviken,Falun,Dalarna,2026,2025,5.021074626752986,40.289855072463766,306,51,60,1035,70.122461,1396.562812,high_coverage,provisional
20800701,Sundbornsbyn,Falun,Dalarna,2026,2025,2.023965192733438,34.23005565862709,263,42,64,1078,29.24335,1444.854393,high_coverage,provisional
20800702,Danholn och Karlsbyheden,Falun,Dalarna,2026,2025,1.535828422992485,37.69230769230769,254,36,53,910,21.248528,1383.522253,high_coverage,provisional
20800801,Linghed,Falun,Dalarna,2026,2025,1.513374701478436,24.573378839590443,102,23,19,586,13.374991,883.785819,high_coverage,provisional
20800802,Boda och Toftbyn,Falun,Dalarna,2026,2025,2.015049392419991,32.28346456692913,212,31,44,889,28.881052,1433.267696,high_coverage,provisional
20800803,Borgärdet och Lumsheden,Falun,Dalarna,2026,2025,3.1229927028893103,33.57015985790409,276,45,57,1126,58.034463,1858.296465,high_coverage,provisional
20800935,Haraldsbo,Falun,Dalarna,2026,2025,6.206515760431424,43.22799097065463,273,55,55,886,82.564419,1330.286141,high_coverage,provisional
20800980,Hälsinggården,Falun,Dalarna,2026,2025,6.166587377316844,43.212951432129515,266,28,53,803,70.801232,1148.142849,high_coverage,provisional
20801001,Enviken,Falun,Dalarna,2026,2025,1.4211544755912906,25.717017208413,200,37,32,1046,22.759315,1601.466652,high_coverage,provisional
20801060,Britsarvet,Falun,Dalarna,2026,2025,3.379638968971924,48.84696016771488,315,52,99,954,41.454691,1226.601166,high_coverage,provisional
20801101,Bjursås Ö och Sågmyra,Falun,Dalarna,2026,2025,2.0652008186373023,39.120545868081884,376,48,92,1319,42.295101,2047.989746,high_coverage,provisional
20801102,Bjursås V,Falun,Dalarna,2026,2025,1.7588838433168907,32.78688524590164,263,39,38,1037,27.602166,1569.300105,high_coverage,provisional
